日期,000300.SH,000905.SH,000852.SH,H11006,H11007,H11008,H11025,AUCI.SHF,.GSPC.NYSE,HSI.HK
2010-01-15,3482.738,4747.648,4658.09,127.31,129.34,130.14,1106.49,1275.7853,1136.03,21654.16
2010-01-18,3500.684,4829.062,4734.05,127.35,129.23,129.49,1106.5934,1273.762,,21460.01
2010-01-19,3507.482,4830.016,4740.45,127.34,129.26,129.75,1106.6273,1276.6958,1150.23,21677.98
2010-01-20,3394.434,4651.074,4586.75,127.4,129.27,130.22,1106.6709,1271.5868,1138.04,21286.17
2010-01-21,3408.574,4667.209,4606.43,127.49,129.34,130.49,1106.7053,1256.0069,1116.48,20862.67
2010-01-22,3366.197,4537.88,4471.28,127.5,129.27,130.56,1106.7653,1230.8159,1091.76,20726.18
2010-01-25,3328.014,4481.16,4407.04,127.67,129.34,130.78,1106.8736,1241.1351,1096.78,20598.55
2010-01-26,3242.797,4294.383,4226.94,127.7,129.39,131.44,1106.9241,1229.7031,1092.17,20109.33
2010-01-27,3198.566,4267.113,4194.63,127.74,129.46,130.82,1106.9875,1233.2946,1097.5,20033.07
2010-01-28,3206.57,4336.381,4248.04,127.8,129.52,130.95,1107.0501,1221.3061,1084.53,20356.37
2010-01-29,3204.155,4374.649,4290.32,127.96,129.56,131.0,1107.0906,1210.7846,1073.87,20121.99
2010-02-01,3152.707,4331.366,4239.99,128.24,129.62,130.96,1107.2094,1211.7962,1089.1899,20243.75
2010-02-02,3146.189,4301.768,4225.47,128.33,129.78,131.22,1107.2609,1237.9989,1103.3199,20272.18
2010-02-03,3230.715,4363.079,4304.84,128.35,129.84,131.4,1107.308,1250.6449,1097.28,20722.08
2010-02-04,3218.802,4408.441,4364.23,128.38,129.84,131.4,1107.3583,1239.8705,1063.11,20341.64
2010-02-05,3153.087,4311.293,4281.78,128.54,129.85,131.45,1107.4032,1192.6248,1066.1899,19665.08
2010-02-08,3150.988,4310.894,4278.58,128.79,130.02,131.49,1107.513,1198.1385,1056.74,19550.89
2010-02-09,3169.19,4311.891,4277.33,128.88,130.07,131.95,1107.5528,1206.2826,1070.52,19790.28
2010-02-10,3214.13,4366.25,4330.42,128.85,130.06,131.9,1107.5973,1213.2632,1068.13,19922.22
2010-02-11,3220.398,4356.517,4307.13,128.93,130.13,131.83,1107.6387,1215.5395,1078.47,20290.69
2010-02-12,3251.278,4416.219,4366.28,128.94,130.14,131.52,1107.6773,1225.1505,1075.51,20268.69
2010-02-22,3233.345,4419.547,4392.69,128.97,130.24,131.97,1108.0444,1256.1586,1108.01,20377.27
2010-02-23,3198.634,4459.155,4464.23,128.93,130.19,132.1,1108.0997,1250.5438,1094.6,20623.0
2010-02-24,3244.483,4556.281,4559.66,128.99,130.29,131.95,1108.1369,1239.6176,1105.24,20467.74
2010-02-25,3292.128,4629.965,4645.06,129.03,130.37,132.0,1108.1892,1225.5552,1102.9399,20399.57
2010-02-26,3281.666,4634.671,4653.34,129.23,130.52,132.34,1108.235,1246.3959,1104.49,20608.7
2010-03-01,3324.423,4686.266,4721.89,129.77,130.92,132.61,1108.3453,1253.4271,1115.71,21056.93
2010-03-02,3311.236,4690.293,4724.64,129.83,131.04,132.68,1108.3955,1251.3531,1118.3101,20906.11
2010-03-03,3335.081,4758.434,4788.5,130.06,131.21,133.07,1108.4396,1274.2172,1118.79,20876.79
2010-03-04,3250.573,4586.523,4617.85,130.0,131.24,133.06,1108.4835,1269.9175,1122.97,20575.78
2010-03-05,3259.764,4604.586,4617.36,129.98,131.25,133.15,1108.5365,1271.081,1138.7,20787.97
2010-03-08,3286.178,4654.583,4676.44,130.06,131.31,133.15,1108.6496,1274.7736,1138.5,21196.87
2010-03-09,3305.863,4660.126,4682.25,130.08,131.27,133.16,1108.7046,1256.3104,1140.45,21207.55
2010-03-10,3279.694,4598.994,4630.01,130.05,131.35,133.17,1108.775,1261.7735,1145.61,21208.29
2010-03-11,3276.705,4562.872,4605.25,130.02,131.28,133.18,1108.85,1244.0184,1150.24,21228.2
2010-03-12,3233.126,4492.861,4532.08,130.02,131.57,132.27,1108.8914,1248.5204,1149.99,21209.74
2010-03-15,3183.183,4454.76,4498.09,130.04,131.61,132.56,1108.9978,1239.2635,1150.51,21079.1
2010-03-16,3203.971,4491.465,4555.31,130.1,131.64,132.93,1109.0472,1246.0924,1159.46,21022.93
2010-03-17,3273.916,4616.053,4674.64,130.18,131.69,132.88,1109.0932,1265.2638,1166.21,21384.49
2010-03-18,3267.555,4630.953,4686.25,130.23,131.8,132.67,1109.1444,1257.1703,1165.83,21330.67
2010-03-19,3293.871,4663.903,4723.85,130.37,131.82,133.0,1109.1953,1258.0808,1159.9,21370.82
2010-03-22,3302.628,4690.198,4766.94,130.38,131.87,132.73,1109.3079,1239.2635,1165.8101,20933.25
2010-03-23,3275.573,4658.626,4739.37,130.37,131.89,132.9,1109.3748,1236.7849,1174.17,20987.78
2010-03-24,3276.669,4683.065,4750.99,130.36,131.88,132.76,1109.4314,1233.7498,1167.72,21008.62
2010-03-25,3229.128,4620.749,4678.81,130.38,131.89,132.85,1109.4876,1223.1271,1165.73,20778.55
2010-03-26,3275.002,4686.931,4742.47,130.37,131.89,132.74,1109.5615,1233.6486,1166.59,21053.11
2010-03-29,3358.54,4723.611,4770.54,130.34,131.96,133.13,1109.7436,1244.4231,1173.22,21237.43
2010-03-30,3366.708,4744.423,4800.45,130.21,131.9,132.46,1109.8448,1246.6994,1173.27,21374.79
2010-03-31,3345.607,4756.157,4822.08,130.18,131.88,132.49,1109.9163,1240.7304,1169.4301,21239.35
2010-04-01,3391.935,4827.214,4904.3,130.23,131.9,132.52,1109.9839,1243.9172,1178.1,21537.0
2010-04-02,3407.346,4843.175,4922.82,130.24,131.93,132.62,1110.0266,1254.6411,,
2010-04-06,3405.145,4852.904,4942.33,130.27,131.99,132.47,1110.2131,1258.0302,1189.4399,
2010-04-07,3386.949,4863.639,4951.73,130.08,131.98,132.37,1110.2688,1268.0459,1182.45,21928.77
2010-04-08,3346.744,4864.922,4956.37,129.98,131.92,133.39,1110.336,1273.7114,1186.4399,21867.04
2010-04-09,3379.17,4939.176,5031.25,129.97,131.94,132.71,1110.3839,1283.3224,1194.37,22208.5
2010-04-12,3351.478,4976.38,5088.29,130.02,131.94,132.85,1110.5088,1293.0649,1196.48,22138.17
2010-04-13,3391.716,4919.873,4989.39,130.06,132.11,132.69,1110.5557,1283.8788,1197.3,22103.53
2010-04-14,3403.707,4977.508,5074.68,130.1,132.18,133.02,1110.6154,1286.1045,1210.65,22121.43
2010-04-15,3394.574,4914.747,5024.77,130.08,132.2,133.19,1110.6693,1284.8298,1211.67,22157.82
2010-04-16,3356.332,4898.67,5019.35,130.11,132.22,133.14,1110.716,1286.0033,1192.13,21865.26
2010-04-19,3176.423,4688.836,4806.11,130.2,132.36,133.35,1110.8308,1263.0887,1197.52,21405.17
2010-04-20,3173.374,4749.934,4875.09,130.29,132.4,133.32,1110.8796,1270.0187,1207.17,21623.38
2010-04-21,3236.679,4893.978,5029.03,130.51,132.44,133.28,1110.9394,1277.5558,1205.9399,21510.93
2010-04-22,3201.541,4902.405,5060.75,130.51,132.48,133.31,1110.984,1277.2523,1208.67,21454.94
2010-04-23,3190.003,4864.164,5007.6,130.7,132.57,132.92,1111.0323,1270.9798,1217.28,21244.49
2010-04-26,3171.997,4866.553,4999.06,130.77,132.64,133.92,1111.1674,1291.9723,1212.05,21587.06
2010-04-27,3108.409,4739.269,4869.61,130.79,132.76,133.27,1111.2365,1286.8127,1183.71,21261.79
2010-04-28,3097.353,4714.432,4834.79,131.07,132.95,133.41,1111.2946,1299.0035,1191.36,20949.4
2010-04-29,3060.064,4561.4,4686.94,131.18,132.95,133.33,1111.3455,1300.4198,1206.78,20778.92
2010-04-30,3067.365,4438.681,4527.76,131.17,132.95,133.34,1111.3946,1308.0581,1186.6899,21108.59
2010-05-04,3019.449,4434.131,4520.36,131.18,133.02,133.55,1111.5618,1308.1592,1173.6,20763.05
2010-05-05,3036.394,4564.807,4662.84,131.19,133.08,133.58,1111.635,1301.6845,1165.87,20327.54
2010-05-06,2896.856,4419.781,4533.9,131.16,133.07,133.52,1111.6829,1306.0853,1128.15,20133.41
2010-05-07,2836.789,4350.758,4453.17,131.58,133.21,133.7,1111.7419,1338.4592,1110.88,19920.29
2010-05-10,2858.233,4269.108,4367.27,131.67,133.28,133.95,1111.8874,1329.1011,1159.73,20426.64
2010-05-11,2800.817,4144.352,4239.79,131.66,133.2,133.87,1111.9399,1343.72,1155.79,20146.51
2010-05-12,2818.16,4042.516,4134.52,131.75,133.32,133.85,1112.0003,1366.6346,1171.67,20212.49
2010-05-13,2886.911,4157.842,4236.4,131.76,133.31,134.04,1112.0551,1371.5413,1157.4399,20422.46
2010-05-14,2868.023,4184.841,4257.81,131.7,133.36,133.98,1112.1138,1372.4518,1135.6801,20145.43
2010-05-17,2714.715,3915.752,3981.29,132.0,133.42,134.34,1112.2326,1375.3351,1136.9399,19715.2
2010-05-18,2771.348,3972.154,4007.42,132.19,133.55,134.52,1112.2719,1353.7356,1120.8,19944.94
2010-05-19,2762.174,3977.377,4007.16,132.29,133.66,135.04,1112.3227,1347.0079,1115.05,19578.98
2010-05-20,2726.022,3901.257,3918.58,132.5,133.81,134.85,1112.3668,1321.6146,1071.59,19545.83
2010-05-21,2768.791,3982.385,3993.74,132.47,133.72,134.73,1112.4212,1313.7741,1087.6899,
2010-05-24,2873.469,4163.477,4179.35,132.48,133.87,134.49,1112.5688,1326.5719,1073.65,19667.76
2010-05-25,2813.943,4133.346,4169.41,132.55,133.94,134.87,1112.6165,1326.1672,1074.03,18985.5
2010-05-26,2813.944,4144.662,4182.71,132.55,133.95,134.64,1112.6615,1344.5293,1067.95,19196.45
2010-05-27,2859.979,4218.637,4264.16,132.54,133.88,134.83,1112.8065,1349.0819,1103.0601,19431.37
2010-05-28,2850.302,4235.322,4281.09,132.3,133.81,134.88,1112.8515,1354.0392,1089.41,19766.71
2010-05-31,2773.264,4104.364,4149.96,132.39,133.97,134.63,1112.9857,1348.2725,,19765.19
2010-06-01,2744.162,4025.789,4061.45,132.41,133.96,134.64,1113.0477,1358.6423,1070.71,19496.95
2010-06-02,2757.527,4083.616,4129.53,132.39,133.96,134.96,1113.0931,1359.2493,1098.38,19471.8
2010-06-03,2736.076,4053.985,4098.9,132.39,134.0,134.88,1113.1532,1361.6268,1102.83,19786.71
2010-06-04,2744.391,4089.035,4133.33,132.46,134.05,134.93,1113.2011,1339.5721,1064.88,19780.07
2010-06-07,2695.715,4072.568,4119.62,132.51,134.07,134.84,1113.3412,1354.4944,1050.47,19378.15
2010-06-08,2699.336,4109.317,4180.62,132.48,134.14,134.71,1113.3891,1380.4441,1062.0,19487.48
2010-06-09,2782.133,4211.881,4288.9,132.47,134.15,134.94,1113.4375,1372.6036,1055.6899,19621.24
2010-06-10,2750.023,4223.566,4297.88,132.26,134.09,135.42,1113.485,1366.9887,1086.84,19632.7
2010-06-11,2758.866,4197.995,4277.14,132.39,134.07,136.22,1113.5294,1357.8836,1091.6,19872.38
2010-06-17,2742.733,4145.243,4231.55,132.46,134.08,136.83,1113.7947,1373.2106,1116.04,20138.4
2010-06-18,2696.166,3972.286,4067.74,132.26,134.05,137.39,1113.84,1385.6543,1117.51,20286.71
2010-06-21,2780.663,4087.017,4169.36,132.1,134.0,136.86,1113.983,1401.0825,1113.2,20912.18
2010-06-22,2783.72,4119.722,4207.43,132.12,133.94,136.35,1114.0457,1372.0471,1095.3101,20819.08
2010-06-23,2758.495,4094.568,4205.53,131.84,133.92,136.4,1114.0924,1376.2962,1092.04,20856.61
2010-06-24,2757.498,4095.295,4207.91,132.09,133.93,136.6,1114.1459,1369.5685,1073.6899,20733.49
2010-06-25,2736.287,4028.433,4139.81,132.03,133.88,136.54,1114.1925,1380.6971,1076.76,20690.79
2010-06-28,2716.777,3961.382,4053.19,132.09,133.9,136.68,1114.3508,1390.6116,1074.5699,20726.68
2010-06-29,2592.019,3736.982,3814.47,132.24,134.01,136.72,1114.4087,1368.8098,1041.24,20248.9
2010-06-30,2563.07,3664.464,3732.65,132.31,134.09,136.96,1114.4662,1376.0939,1030.71,20128.99
2010-07-01,2526.071,3606.593,3685.54,132.31,134.12,136.82,1114.5211,1369.8214,1027.37,
2010-07-02,2534.105,3585.576,3659.95,132.56,134.16,136.93,1114.5719,1330.9727,1022.58,19905.32
2010-07-05,2512.651,3563.882,3627.29,132.59,134.22,136.73,1114.7333,1336.7393,,19842.2
2010-07-06,2562.902,3665.334,3738.74,132.7,134.32,136.86,1114.79,1330.4163,1028.0601,20084.12
2010-07-07,2580.477,3718.662,3795.59,132.84,134.47,137.03,1114.8489,1312.1554,1060.27,19857.07
2010-07-08,2575.921,3698.342,3773.37,132.84,134.47,136.82,1114.9128,1331.1751,1070.25,20050.56
2010-07-09,2647.104,3807.604,3886.27,132.84,134.51,136.66,1114.9672,1322.0699,1077.96,20378.66
2010-07-12,2676.218,3849.52,3934.18,132.88,134.55,137.42,1115.1137,1331.8833,1078.75,20467.43
2010-07-13,2634.593,3788.751,3878.64,133.06,134.6,137.49,1115.1788,1321.2606,1095.34,20431.06
2010-07-14,2653.609,3824.046,3916.17,133.14,134.68,137.54,1115.2488,1338.4592,1095.17,20560.81
2010-07-15,2608.519,3735.395,3816.8,133.2,134.67,137.26,1115.3023,1334.1595,1096.48,20255.62
2010-07-16,2616.128,3757.432,3841.83,133.26,134.67,137.78,1115.3689,1330.4669,1064.88,20250.16
2010-07-19,2682.472,3842.313,3930.96,133.27,134.74,137.39,1115.5208,1316.708,1071.25,20090.95
2010-07-20,2741.503,3951.358,4053.19,133.28,134.74,137.49,1115.5973,1309.3733,1083.48,20264.59
2010-07-21,2747.335,3959.427,4059.38,133.27,134.7,137.62,1115.6543,1313.9764,1069.59,20487.23
2010-07-22,2781.286,4017.864,4125.25,133.27,134.72,137.36,1115.722,1308.7663,1093.67,20589.7
2010-07-23,2793.076,4015.467,4131.47,133.27,134.73,137.28,1115.7814,1322.5757,1102.66,20815.33
2010-07-26,2811.055,4071.094,4188.47,133.27,134.75,137.5,1115.9283,1320.8559,1115.01,20839.91
2010-07-27,2795.724,4068.864,4184.58,133.25,134.74,137.63,1115.9964,1312.4589,1113.84,20973.39
2010-07-28,2863.724,4162.321,4266.85,133.28,134.77,137.64,1116.0632,1290.8088,1106.13,21091.18
2010-07-29,2877.976,4194.04,4296.21,133.26,134.78,137.88,1116.1523,1295.8167,1101.53,21093.82
2010-07-30,2868.846,4191.13,4299.05,133.27,134.8,137.83,1116.2252,1294.6532,1101.6,21029.81
2010-08-02,2917.275,4267.895,4389.72,133.31,134.83,137.77,1116.3847,1311.3966,1125.86,21412.79
2010-08-03,2865.971,4193.641,4320.95,133.29,134.81,138.27,1116.4416,1309.8791,1120.46,21457.66
2010-08-04,2876.434,4248.014,4372.51,133.2,134.81,138.17,1116.4955,1323.1322,1127.24,21549.88
2010-08-05,2850.829,4267.955,4396.12,133.24,134.86,138.14,1116.5497,1322.2722,1125.8101,21551.72
2010-08-06,2897.659,4356.012,4480.65,133.27,134.88,138.15,1116.6096,1329.8599,1121.64,21678.8
2010-08-09,2918.241,4413.568,4549.79,133.32,134.94,138.22,1116.7636,1338.611,1127.79,21801.59
2010-08-10,2832.638,4246.46,4385.81,133.35,134.94,138.2,1116.8288,1325.3073,1121.0601,21473.6
2010-08-11,2850.211,4297.904,4439.11,133.4,134.96,138.09,1116.9036,1327.4824,1089.47,21294.54
2010-08-12,2816.386,4241.592,4388.62,133.6,134.98,138.04,1116.9656,1329.8599,1083.61,21105.71
2010-08-13,2855.547,4323.052,4471.54,133.63,135.02,138.26,1117.021,1349.2336,1079.25,21071.57
2010-08-16,2922.083,4423.315,4573.42,133.66,135.06,138.16,1117.1668,1353.0275,1079.38,21112.12
2010-08-17,2942.291,4457.759,4618.33,133.67,135.04,138.39,1117.2173,1354.6462,1092.54,21137.43
2010-08-18,2937.362,4457.127,4611.65,133.68,135.04,138.41,1117.2758,1353.3816,1094.16,21022.73
2010-08-19,2955.395,4461.488,4621.57,133.69,135.05,138.31,1117.337,1360.6151,1075.63,21072.46
2010-08-20,2898.333,4366.604,4522.61,133.76,135.12,138.18,1117.4021,1359.6034,1071.6899,20981.82
2010-08-23,2896.192,4404.718,4565.87,133.72,135.14,138.31,1117.5673,1358.6929,1067.36,20889.01
2010-08-24,2911.827,4456.497,4626.35,133.7,135.15,138.36,1117.6312,1349.8912,1051.87,20658.71
2010-08-25,2843.023,4368.304,4534.71,133.79,135.21,138.81,1117.6948,1364.763,1055.33,20634.98
2010-08-26,2850.093,4399.284,4562.35,133.76,135.17,138.71,1117.7543,1371.3895,1047.22,20612.06
2010-08-27,2858.566,4431.444,4585.51,133.74,135.22,138.71,1117.8291,1366.8876,1064.59,20597.35
2010-08-30,2915.01,4553.023,4705.88,134.23,135.29,138.73,1118.0093,1367.8487,1048.92,20737.22
2010-08-31,2903.188,4589.289,4755.85,133.84,135.35,138.73,1118.0847,1367.1911,1049.33,20536.49
2010-09-01,2884.042,4530.229,4698.73,133.84,135.36,138.83,1118.1808,1386.5142,1080.29,20623.83
2010-09-02,2921.393,4625.395,4802.27,133.87,135.33,139.27,1118.2433,1381.4558,1090.1,20868.92
2010-09-03,2920.205,4662.96,4845.91,133.85,135.34,139.25,1118.3166,1384.592,1104.51,20971.5
2010-09-06,2975.09,4651.963,4824.31,133.82,135.35,139.45,1118.4953,1382.2146,,21355.77
2010-09-07,2983.108,4679.942,4865.78,133.8,135.33,139.67,1118.5588,1381.7087,1091.84,21401.79
2010-09-08,2980.967,4720.375,4905.63,133.8,135.33,139.21,1118.6248,1392.7361,1098.87,21088.86
2010-09-09,2926.46,4658.009,4837.02,133.81,135.38,139.6,1118.6827,1385.1485,1104.1801,21167.27
2010-09-10,2932.554,4705.31,4886.05,133.81,135.36,139.51,1118.7584,1375.9421,1109.55,21257.39
2010-09-13,2962.319,4789.693,4967.47,133.76,135.36,139.48,1118.9186,1376.2962,1121.9,21658.35
2010-09-14,2965.009,4805.416,4982.86,133.6,135.34,139.63,1118.9921,1378.9266,1121.1,21696.04
2010-09-15,2913.194,4730.143,4888.01,133.49,135.37,139.63,1119.0513,1398.9074,1125.0699,21725.64
2010-09-16,2857.789,4610.916,4766.85,133.44,135.41,139.55,1119.1064,1395.8723,1124.66,21691.45
2010-09-17,2861.369,4603.489,4767.48,133.44,135.35,139.3,1119.1652,1407.4561,1125.59,21970.86
2010-09-20,2849.828,4553.12,4695.95,133.47,135.3,138.86,1119.3305,1412.3122,1142.71,21977.34
2010-09-21,2857.476,4546.724,4677.68,133.48,135.28,138.91,1119.3882,1403.207,1139.78,22002.59
2010-09-27,2905.029,4673.602,4801.46,133.54,135.33,138.98,1119.718,1422.1761,1142.16,22340.84
2010-09-28,2880.907,4654.345,4785.7,133.53,135.34,139.52,1119.7921,1413.4251,1147.7,22109.95
2010-09-29,2874.812,4590.317,4720.63,133.56,135.36,139.7,1119.8758,1432.4953,1144.73,22378.67
2010-09-30,2935.574,4660.605,4785.49,133.58,135.34,139.73,1119.9426,1437.1491,1141.2,22358.17
2010-10-08,3044.233,4767.967,4899.57,133.62,135.42,139.86,1120.3905,1445.1414,1165.15,22944.18
2010-10-11,3132.895,4789.155,4922.59,133.49,135.41,139.56,1120.5974,1471.5464,1165.3199,23207.31
2010-10-12,3172.726,4806.029,4950.26,133.18,135.44,139.26,1120.6656,1466.9837,1169.77,23121.7
2010-10-13,3217.577,4836.737,4968.83,133.2,135.43,139.3,1120.7723,1480.955,1178.1,23457.69
2010-10-14,3224.14,4679.548,4809.47,133.21,135.32,139.44,1120.8554,1508.048,1173.8101,23852.17
2010-10-15,3327.683,4691.45,4789.48,133.22,135.34,139.42,1120.9235,1505.2861,1176.1899,23757.63
2010-10-18,3306.16,4636.639,4708.41,133.24,135.34,139.33,1121.086,1481.3091,1184.71,23469.38
2010-10-19,3375.674,4778.607,4865.7,133.26,135.35,139.45,1121.1763,1484.0407,1165.9,23763.73
2010-10-20,3396.879,4794.194,4892.28,132.53,135.01,139.15,1121.2496,1459.0521,1178.17,23556.5
2010-10-21,3374.685,4833.8,4930.62,131.97,134.62,139.16,1121.3351,1460.6202,1180.26,23649.48
2010-10-22,3378.655,4877.927,4985.85,131.92,134.57,138.65,1121.4394,1446.5577,1183.08,23517.54
2010-10-25,3481.081,4998.5,5107.28,131.95,134.58,138.87,1121.6125,1474.5308,1185.62,23627.91
2010-10-26,3466.084,5046.148,5158.05,131.9,134.65,138.48,1121.7355,1463.3011,1185.64,23601.24
2010-10-27,3403.872,4994.774,5124.13,131.77,134.6,138.09,1121.8282,1455.9664,1182.45,23164.58
2010-10-28,3397.692,4999.59,5145.56,131.88,134.55,138.07,1121.8959,1454.5501,1183.78,23210.86
2010-10-29,3379.983,5055.492,5211.52,131.8,134.41,138.27,1121.985,1466.9938,1183.26,23096.32
2010-11-01,3472.995,5199.525,5362.95,131.79,134.46,138.49,1122.1593,1493.6011,1184.38,23652.94
2010-11-02,3463.131,5173.066,5343.49,131.72,134.42,138.43,1122.23,1488.5933,1193.5699,23671.42
2010-11-03,3420.341,5098.539,5271.82,131.47,134.35,138.15,1122.284,1479.0328,1197.96,24144.67
2010-11-04,3480.505,5228.296,5392.56,131.04,134.09,138.11,1122.3418,1485.5076,1221.0601,24535.63
2010-11-05,3520.798,5311.77,5473.11,131.05,133.73,137.58,1122.3996,1523.7999,1225.85,24876.82
2010-11-08,3548.566,5431.091,5598.49,130.79,133.7,137.42,1122.5635,1525.7221,1223.25,24964.37
2010-11-09,3523.954,5467.839,5635.75,130.7,133.63,137.7,1122.6406,1574.3336,1213.4,24710.6
2010-11-10,3499.111,5484.742,5651.39,130.08,133.14,137.61,1122.6938,1546.664,1218.71,24500.61
2010-11-11,3509.975,5440.099,5596.38,129.39,132.95,136.7,1122.7541,1553.7458,1213.54,24700.3
2010-11-12,3291.833,5111.189,5227.25,129.4,132.68,136.27,1122.8292,1522.5859,1199.21,24222.58
2010-11-15,3314.893,5255.267,5367.21,129.39,132.65,136.33,1123.0095,1496.7879,1197.75,24027.18
2010-11-16,3169.538,5068.465,5197.37,129.42,132.38,136.03,1123.0709,1489.959,1178.34,23693.02
2010-11-17,3103.906,4855.85,5001.94,129.4,132.57,136.1,1123.121,1458.8497,1178.59,23214.46
2010-11-18,3147.962,4932.401,5080.88,129.65,132.66,136.15,1123.1725,1482.0679,1196.6899,23637.39
2010-11-19,3178.846,5081.03,5236.57,129.86,132.62,135.41,1123.249,1487.1769,1199.73,23605.71
2010-11-22,3171.941,5150.665,5332.61,129.38,132.15,135.77,1123.4061,1488.745,1197.84,23524.02
2010-11-23,3107.176,5063.237,5261.92,129.2,131.93,135.64,1123.4578,1492.1341,1180.73,22896.14
2010-11-24,3177.043,5206.149,5414.17,129.02,131.86,135.65,1123.5121,1510.8503,1198.35,23023.86
2010-11-25,3223.484,5259.81,5452.84,128.95,131.87,135.55,1123.5651,1504.6285,,23054.68
2010-11-26,3194.853,5227.648,5444.86,128.94,131.85,135.91,1123.6242,1493.2976,1189.4,22877.25
2010-11-29,3190.05,5248.747,5458.1,128.93,131.76,135.83,1123.7895,1491.2236,1187.76,23166.22
2010-11-30,3136.985,5110.875,5294.7,128.86,131.76,135.83,1123.8556,1498.8619,1180.55,23007.99
2010-12-01,3136.024,5116.837,5306.36,128.63,131.83,136.06,1123.9204,1537.5082,1206.0699,23249.8
2010-12-02,3155.059,5138.487,5333.58,129.41,131.97,135.04,1123.9812,1542.6172,1221.53,23448.78
2010-12-03,3158.156,5100.366,5299.78,129.41,132.14,135.96,1124.0404,1535.9907,1224.71,23320.52
2010-12-06,3165.57,5016.528,5224.88,129.51,132.29,135.56,1124.2265,1560.5746,1223.12,23237.69
2010-12-07,3200.339,5084.583,5295.33,129.57,132.41,134.89,1124.2906,1567.3023,1223.75,23428.15
2010-12-08,3171.882,5069.97,5294.81,129.66,132.53,134.93,1124.3591,1524.1034,1228.28,23092.52
2010-12-09,3123.366,4964.901,5186.43,129.56,132.47,136.07,1124.4233,1519.2979,1233.0,23171.8
2010-12-10,3161.977,5039.165,5253.71,129.7,132.39,136.23,1124.4828,1524.5081,1240.4,23162.91
2010-12-13,3261.061,5179.021,5403.93,129.91,132.63,136.02,1124.669,1529.3642,1240.46,23317.61
2010-12-14,3269.474,5244.038,5482.79,129.79,132.38,135.94,1124.7347,1547.6251,1241.59,23431.19
2010-12-15,3247.644,5230.68,5464.14,129.87,132.74,135.91,1124.7996,1523.0917,1235.23,22975.35
2010-12-16,3230.665,5216.851,5470.23,129.93,132.65,136.58,1124.8672,1518.792,1242.87,22668.78
2010-12-17,3225.661,5228.337,5473.97,130.06,132.82,136.69,1124.9364,1515.15,1243.91,22714.85
2010-12-20,3178.657,5163.529,5409.48,130.16,133.07,136.52,1125.1589,1529.4147,1247.08,22639.08
2010-12-21,3249.509,5222.792,5461.56,130.32,133.29,136.06,1125.2328,1529.5665,1254.6,22993.86
2010-12-22,3215.453,5174.539,5420.19,130.22,133.23,135.84,1125.3168,1529.3136,1258.84,23045.19
2010-12-23,3188.607,5069.523,5307.19,130.14,133.16,135.84,1125.4204,1527.6949,1256.77,22902.97
2010-12-24,3162.955,4991.544,5205.72,130.21,133.12,136.53,1125.5072,1525.1151,,22833.8
